accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,label
0.6373924764338879,2.80719718337059,0.05328369140624989,0.05009095155401139,-0.0183259570039808,-0.014049900928512101,Normal
0.6359353365842251,2.5144467651844025,0.3285608291625975,0.07147123542381438,-0.040317106060683505,-0.0537561399396507,Normal
0.36320498608984036,2.27218496799469,0.1750574111938476,0.07269296544836822,-0.043982298113405406,-0.09346237918361999,Normal
0.1526259633246809,-0.07970798015594482,0.5677146911621094,0.03237585845636202,-0.0091629801318048,-0.1331686191260812,Normal
-0.12325808405876151,0.5877499580383301,0.4472589492797852,0.05253441008972001,0.0030543248285540177,-0.1631010174751279,Normal
-0.3542628958821295,-0.280057430267334,-0.23793029785156242,0.009162976697553015,0.03481931734131642,-0.1685988046228883,Normal
-0.38888084143400176,0.35739970207214355,0.3725175857543946,0.0470366217195988,0.05925392854260261,-0.1612684242427347,Normal
-0.47176346927881224,1.3687301874160767,-0.41958713531494135,0.0977384373545646,0.06291912059532462,-0.1569923684000967,Normal
-0.24248751252889608,0.1146597862243652,-0.0050201416015625555,0.0482583534903823,0.0763581562787292,-0.1533271744847296,Normal
-0.1390240043401716,0.6044771671295166,0.6602354049682617,0.08063421165570589,0.07147123478353,-0.13927727565169318,Normal
-0.01629711687564841,-0.01603302359580991,0.11032390594482416,0.0439822976477441,0.0390953756868838,-0.1020144948270171,Normal
0.1433961763978004,0.2296662926673889,0.5954170227050781,0.015271630603819898,0.012217304669320602,-0.061697388766333496,Normal
0.9020063504576682,1.0646396279335022,1.5355310440063477,0.0507018156349658,0.029932395555079004,-0.0171042263973506,Normal
0.6838569715619086,2.9084247946739197,0.8056116104125977,0.03909537597792222,-0.0030543273314831976,-0.007330381544307003,Aggressive
0.8967531993985174,3.7938185036182404,1.91534423828125,0.05925392854260282,0.014660764485597704,-0.0366519126109779,Aggressive
0.74630007147789,2.6045777797698975,1.980682373046875,0.037873645604122416,0.011606438551098202,-0.07819074997678391,Aggressive
0.011225670576095588,2.2928820848464966,0.9297866821289062,0.04825835424708201,-0.0152716310694813,-0.1307251621037719,Normal
0.5273963510990143,-0.050559282302856445,1.6347770690917969,0.03359758853912359,0.005497786856722082,-0.1588249653577802,Normal
0.4085939824581146,-0.7224981784820557,1.1264533996582031,0.043371431529522,0.01832595717860378,-0.17898352071642848,Normal
0.5013580769300461,0.10515344142913821,1.9183855056762695,0.0781907504424452,0.01832595717860378,-0.19425515085458733,Normal
0.7186265289783476,-0.6175088882446289,1.6345148091204464,0.053756141103804,0.01649336115224288,-0.2076941840350626,Normal
