label,createdAt,captureSpeed,gravityFilter,averageFilter,elapsedTimeInSeconds,androidId,name,manufacturer,brand,brand,accelerometerMaxRange,accelerometerName,accelerometerMinDelay,gyroscopeMaxRange,gyroscopeName,gyroscopeMinDelay
acceleration normal 50kmh,2023-04-28 17:26:59.238,250.0,true,Low-Pass Filter,11,2ccc978eef8e0f22,Pieter,samsung,samsung,SM-A515F,78.45320129394531,LSM6DSL Accelerometer,2000,17.45326042175293,LSM6DSL Gyroscope,2000
timestamp,accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,latitude,longitude,speedKmh
2023-04-28 17:26:59.274,0.003861695993691683,-0.001978039974346757,0.05150604248046875,0.0012217300245538354,0.0,0.0018325960263609886,39.74066162109375,-8.81726360321045,0.0
2023-04-28 17:26:59.524,-0.029353201389312744,-0.05088263750076294,-0.1373434066772461,-0.0018325960263609886,-0.00427605677396059,6.108650122769177E-4,39.74066162109375,-8.81726360321045,0.0
2023-04-28 17:26:59.774,-0.05114804208278656,-0.1165025532245636,0.22426795959472656,0.00427605677396059,0.0012217300245538354,0.0018325960263609886,39.74066162109375,-8.81726360321045,0.0
2023-04-28 17:27:00.024,-0.0609389990568161,0.2679206132888794,-0.10376930236816406,-6.108650122769177E-4,0.0,6.108650122769177E-4,39.74066162109375,-8.81726360321045,0.0
2023-04-28 17:27:00.274,0.09251731634140015,0.5809344053268433,0.34975337982177734,0.012828170321881771,0.0018325960263609886,0.004886921960860491,39.74066162109375,-8.81726360321045,0.0
2023-04-28 17:27:00.525,0.21393999457359314,0.8450748920440674,0.2780132293701172,0.009773843921720982,0.004886921960860491,-6.108650122769177E-4,39.74066162109375,-8.81726360321045,0.0
2023-04-28 17:27:00.775,0.25373947620391846,0.04185676574707031,0.21080970764160156,0.014049900695681572,6.108650122769177E-4,0.0,39.740657806396484,-8.817266464233398,2.2300000190734863
2023-04-28 17:27:01.026,-0.17296788096427917,-0.07445383071899414,0.2774667739868164,0.006108651868999004,-0.003054325934499502,-0.0024434609804302454,39.740657806396484,-8.817266464233398,2.2300000190734863
2023-04-28 17:27:01.278,0.2195865362882614,-0.7057552337646484,0.2667236328125,-0.009162978269159794,0.0,0.0,39.740657806396484,-8.817266464233398,2.2300000190734863
2023-04-28 17:27:01.529,-0.35487356781959534,-0.32975637912750244,-0.036690711975097656,-0.02626720629632473,0.012828170321881771,-0.0012217300245538354,39.740657806396484,-8.817266464233398,2.2300000190734863
2023-04-28 17:27:01.779,0.11307427287101746,0.6786017417907715,-0.12929916381835938,0.027488935738801956,0.01038470957428217,-0.0012217300245538354,39.740657806396484,-8.817288398742676,10.399999618530273
2023-04-28 17:27:02.041,-0.005191891919821501,-0.6301195621490479,-0.4444770812988281,-0.00427605677396059,0.009162978269159794,-0.0024434609804302454,39.740657806396484,-8.817288398742676,10.399999618530273
2023-04-28 17:27:02.314,-0.08955030143260956,-0.11770915985107422,0.5067453384399414,0.018936822190880775,-0.01710422709584236,0.0036651920527219772,39.740657806396484,-8.817288398742676,10.399999618530273
2023-04-28 17:27:02.566,-0.0768892765045166,-1.1111433506011963,-0.26044273376464844,-0.04398229718208313,-0.01160643994808197,-0.0018325960263609886,39.740657806396484,-8.817288398742676,10.399999618530273
2023-04-28 17:27:02.815,0.03317253291606903,0.22748172283172607,-0.24263572692871094,0.006108651868999004,0.03420845419168472,0.003054325934499502,39.740657806396484,-8.817340850830078,19.0
2023-04-28 17:27:03.070,-0.3378019332885742,1.5943515300750732,-0.5845928192138672,0.03420845419168472,-0.019547687843441963,-0.0018325960263609886,39.740657806396484,-8.817340850830078,19.0
2023-04-28 17:27:03.351,-0.050464481115341187,1.0259419679641724,0.19159793853759766,0.02626720629632473,0.004886921960860491,-6.108650122769177E-4,39.740657806396484,-8.817340850830078,19.0
2023-04-28 17:27:03.605,-0.08177056908607483,-0.11716985702514648,-0.08446216583251953,0.003054325934499502,-0.015271631069481373,-0.0012217300245538354,39.740657806396484,-8.817340850830078,19.0
2023-04-28 17:27:03.857,0.02081465721130371,0.5589281320571899,-0.8012485504150391,0.009162978269159794,-0.006108651868999004,0.0,39.740657806396484,-8.817415237426758,22.700000762939453
2023-04-28 17:27:04.108,-0.3424976170063019,0.4747878313064575,0.0039815898053348064,-0.0036651920527219772,-0.00427605677396059,6.108650122769177E-4,39.740657806396484,-8.817415237426758,22.700000762939453
2023-04-28 17:27:04.362,-0.5155333280563354,0.53596031665802,0.8847179412841797,0.013439035043120384,0.003054325934499502,0.007941247895359993,39.740657806396484,-8.817415237426758,22.700000762939453
2023-04-28 17:27:04.612,0.55185866355896,0.16449737548828125,1.1129884719848633,0.009162978269159794,-0.009162978269159794,0.0018325960263609886,39.740657806396484,-8.817415237426758,22.700000762939453
2023-04-28 17:27:04.866,-0.3899540901184082,0.07814216613769531,-0.4617490768432617,-0.01038470957428217,0.01771509274840355,6.108650122769177E-4,39.74065399169922,-8.817513465881348,29.0
2023-04-28 17:27:05.132,0.3451501727104187,-0.10833048820495605,0.1847848892211914,0.006719517987221479,0.02626720629632473,0.00427605677396059,39.74065399169922,-8.817513465881348,29.0
2023-04-28 17:27:05.385,0.392803430557251,-0.06681990623474121,0.30203723907470703,-0.00427605677396059,-0.01160643994808197,0.006719517987221479,39.74065399169922,-8.817513465881348,29.0
2023-04-28 17:27:05.637,0.24636171758174896,-0.04499006271362305,0.31178951263427734,0.0036651920527219772,0.007941247895359993,-0.0018325960263609886,39.74065399169922,-8.817513465881348,29.0
