"accelerometerXAxis","accelerometerYAxis","accelerometerZAxis","gyroscopeXAxis","gyroscopeYAxis","gyroscopeZAxis","label"
0.5823601439782358,0.45200145195140734,0.2222279989293836,0.13461538348772503,0.3307086676559813,0.8558558569695124,"Slow"
0.37722459150512866,1.0,0.2619457490174784,0.43269230825613747,0.47244096236903843,1.0,"Slow"
0.19901152492938834,0.6214985711871845,0.20092927962536128,0.4230769174386252,0.5118110435668493,0.9549549595951904,"Slow"
0.5201839984949228,0.543136343990324,0.6200881140399016,0.5480769247684124,0.48031497140578583,0.8288288258590781,"Slow"
0.6968421658216438,0.5467108653829537,0.48946328613763584,0.375,0.7952755969788898,0.7657657761598933,"Slow"
0.6739001723506249,0.4791546467118535,0.4924392531102754,0.4903846091824877,0.8346456781767007,0.6666666666666666,"Slow"
0.3463736299478127,0.1835759032224676,0.41311639872373285,0.0769230825613748,0.6456693052337765,0.6036036169674818,"Slow"
0.02549179545471145,0.5866492957455779,0.6316752258211108,0.6634615266211129,0.8897638014573888,0.5585585696951237,"Slow"
0.45632592959259477,0.2567804562716667,0.5624067302489568,0.3269230825613748,0.7086614255465208,0.5855855870704609,"Slow"
0.37752036434367325,0.28262052163809326,0.08769330306338781,0.04807692476841244,0.4488189112494137,0.5315315523197864,"Slow"
0.0,0.2899582212027253,0.0,0.48076921836497544,0.40157480901016424,0.5675675571734401,"Slow"
0.47520663509789535,0.6906114276564582,0.516164189422079,1.0,0.9842519819265052,0.5225225373712761,"Slow"
0.580524904670708,0.4230844021436141,0.47448813560627506,0.5192307523158756,0.8110236390617671,0.36036037817886457,"Slow"
0.5543710580186899,0.3734793052287762,1.0,0.44230768441407525,0.7401574977075842,0.36036037817886457,"Slow"
0.2948384616306234,0.35477260257959625,0.664694883955581,0.44230768441407525,0.8582677413010166,0.34234234828184373,"Slow"
0.5149010181110454,0.46078462678824783,0.395132546545818,0.5961538495368249,1.0,0.16216215919241145,"Slow"
0.3523674851513405,0.3644731090839441,0.3009789593069492,0.6153846018527005,0.8346456781767007,0.0,"Slow"
0.3690902908884075,0.382715170496323,0.16775653875111443,0.5769230679018004,0.8661417383330727,0.027027044845531253,"Slow"
0.2678860321373129,0.40824327499623164,0.3137936213599524,0.5576922862667758,0.6929133954683347,0.018018029897020834,"Slow"
0.3175913310258505,0.41654680570881136,0.6968518871539512,0.6538461358036006,0.6614173353119626,0.03603605979404167,"Slow"
0.3467605580543632,0.3768900443051576,0.7757077910449486,0.701923060572013,0.3858267909366694,0.10810812444173698,"Slow"
0.005366352925421863,0.47252045190184916,0.6383319180400788,0.47115384220703765,0.0,0.027027044845531253,"Slow"
1.0,0.0,0.0647443710802635,0.4903846091824877,0.7086614255465208,0.12612615433875782,"Slow"
0.5360146352855623,0.2829582535166368,0.6569136594091969,0.0,0.4566929202861611,0.16216215919241145,"Slow"
0.4464601308710541,0.2650546011633542,0.44154068631132215,0.45192307523158753,0.48031497140578583,0.09909910949322656,"Slow"
