"accelerometerXAxis","accelerometerYAxis","accelerometerZAxis","gyroscopeXAxis","gyroscopeYAxis","gyroscopeZAxis","label"
0.21986313583956876,0.4074129547760905,0.2723820561477689,0.493670891572409,0.13223139079673357,0.9391304288744396,"Normal"
0.24346772452913001,0.4926461903713602,0.19861275614819343,0.4367088578280485,0.26446279419343216,0.930434780591272,"Normal"
1.0,0.7541884358580742,1.0,0.8924050698868908,0.7190082315571162,1.0,"Normal"
0.0,1.0,0.0,0.48101265843396535,0.0,0.6434782579875316,"Normal"
0.4679913231001063,0.6993348489866933,0.8898753804811574,0.7025316433710364,0.37190080551576066,0.5217391223650882,"Normal"
0.06811627618278371,0.10054333119006852,0.23496913698170718,0.2151898795248989,0.2231404845694529,0.3391304056740684,"Normal"
0.1432789558987935,0.6514196938169542,0.4152455668903917,1.0,0.35537188796615143,0.25217387644165035,"Normal"
0.6015911910542846,0.22734729650903313,0.3922808492212076,0.32911392771493936,0.28099172670549977,0.24347821821546656,"Normal"
0.3295284829047969,0.4777908359845083,0.607026643232848,0.8037974554072144,0.545454524836421,0.23478255998928274,"Normal"
0.17623179724241808,0.3734271637610355,0.6756273428511995,0.5759493686764737,0.2231404845694529,0.12173910910773328,"Normal"
0.3965029218819892,0.41315173006041506,0.25729016781940317,0.7468354506108746,0.3305784958917814,0.06086955455386664,"Normal"
0.6157727789289102,0.0,0.6239015397547091,0.0,0.6859504090578629,0.0,"Normal"
0.5262422661530533,0.41849158364708994,0.3267760032603574,0.7784810216968504,1.0,0.08695647620299808,"Normal"
