"accelerometerXAxis","accelerometerYAxis","accelerometerZAxis","gyroscopeXAxis","gyroscopeYAxis","gyroscopeZAxis","label"
0.36627008370942005,0.5108723447569419,0.0,0.4186851047756038,0.6008968588404814,0.8860759540085433,"Aggressive"
0.4105222562770734,0.44681988657145827,0.5202626622017581,0.4429065595813091,0.5829596316098064,0.8354430429367651,"Aggressive"
0.30724763665925414,0.4681240275123225,0.32202961490163245,0.4290657290173943,0.5515695029708424,0.9240506424385889,"Aggressive"
0.5596820537732898,0.7122323082489856,0.8190634156550858,0.657439426068288,0.6188340698338697,0.7594936721075114,"Aggressive"
0.35764848162335955,0.8673241359500149,0.10514179573043114,0.602076109088047,0.6188340698338697,0.7594936721075114,"Aggressive"
0.4207281918130737,0.6360155699448471,0.9398561113436584,0.4290657290173943,0.6233183811281571,0.6075949376860091,"Aggressive"
0.645527138399492,0.5611464100237061,0.9150183131017162,0.39100344463691517,0.7174887815731477,0.6835443145461003,"Aggressive"
0.3946074655629846,0.553153117489598,0.6451674340728338,0.49134946457672896,0.708520165821325,0.8607594882202304,"Aggressive"
0.30766164362762244,0.549389205763016,0.4650387191293428,0.4325259350098049,0.5515695029708424,0.7721518887184065,"Aggressive"
0.0,0.3648606095542947,0.8221834449560486,0.107266424011508,0.6547085123309032,0.7848101342773218,"Aggressive"
0.7807236872194802,0.4982820338586021,0.5167952071996651,0.3633217861467946,0.5246636693888791,0.7468354458472762,"Aggressive"
0.6179538081893985,0.5486328082826832,0.8533968187526162,0.4775086353316687,0.6591928202068145,0.7088607574172306,"Aggressive"
0.5130273068195818,0.09324615078090188,0.8706990372540812,0.1522491111448269,0.4529147946499405,0.8101265771484522,"Aggressive"
0.4033314073182701,1.0,0.2546044370029301,1.0,0.0,0.65822786202563,"Aggressive"
0.6347328270223699,0.5028267983906269,0.7369024696525743,0.4602075961376344,0.3542600897474148,0.6962025311569955,"Aggressive"
0.8652038223016629,0.4699846872041233,0.49064776056927584,0.5051902938217893,0.5336322817223256,0.9240506424385889,"Aggressive"
0.6860654934739533,0.4533797259302348,0.6192758476349938,0.3806228253408289,0.5515695029708424,1.0,"Aggressive"
0.5913039557192166,0.4419845668086766,0.4427914399330264,0.5259515429647975,0.520179364931344,0.9620253115699544,"Aggressive"
0.4814457716153536,0.49500072629861863,0.01689252825449979,0.602076109088047,0.5112107560162736,0.721519002976146,"Aggressive"
0.529145766094059,0.4627863563168677,0.11786573880284638,0.16262974099174904,0.19730940980505138,0.8860759540085433,"Aggressive"
1.0,0.4368446545403151,0.6947587902888238,0.7577854512835197,0.7892376665672147,0.29113927153078967,"Aggressive"
0.48333099542620994,0.4761096828492645,1.0,0.39792386189715423,1.0,0.518987363513703,"Aggressive"
0.41863558507388027,0.5177108899644506,0.13200240686479697,0.7197231629464771,0.7578475251093402,0.5569620326450684,"Aggressive"
0.558099497232554,0.45842402523854986,0.39475512766848053,0.0,0.19282510192914007,0.39240508161267107,"Aggressive"
0.28747035394383197,0.47498858206225625,0.249136144830473,0.6228373476802194,0.7264573973249703,0.6202531735955844,"Aggressive"
0.4995727692218312,0.0,0.4235077438258686,0.024221427439474603,0.8654708457636885,0.8987341754441085,"Aggressive"
0.9012349827995189,0.26531289811469894,0.46356320636249476,0.4775086353316687,0.2780268968774364,0.0,"Aggressive"
