"accelerometerXAxis","accelerometerYAxis","accelerometerZAxis","gyroscopeXAxis","gyroscopeYAxis","gyroscopeZAxis","label"
0.14543557167053223,0.15601834654808044,-0.03316020965576172,-0.00855211354792118,-0.02015855349600315,-0.009773843921720982,"Slow"
-0.02448301762342453,1.8683322668075562,0.0061817169189453125,0.01038470957428217,-0.009162978269159794,0.0,"Slow"
-0.17210108041763306,0.6856406927108765,-0.05425739288330078,0.009773843921720982,-0.006108651868999004,-0.003054325934499502,"Slow"
0.09393361210823059,0.4407846927642822,0.3609352111816406,0.01771509274840355,-0.00855211354792118,-0.01160643994808197,"Slow"
0.24026371538639069,0.4519538879394531,0.23154640197753906,0.006719517987221479,0.015882495790719986,-0.015882495790719986,"Slow"
0.22126032412052155,0.24086308479309082,0.23449420928955078,0.014049900695681572,0.018936822190880775,-0.022602014243602753,"Slow"
-0.05003759264945984,-0.6827225685119629,0.15592193603515625,-0.012217304669320583,0.00427605677396059,-0.02687807008624077,"Slow"
-0.3158315420150757,0.576748251914978,0.37241268157958984,0.025045474991202354,0.02321287989616394,-0.029932396486401558,"Slow"
0.041038475930690765,-0.4539825916290283,0.3037996292114258,0.0036651920527219772,0.009162978269159794,-0.028099801391363144,"Slow"
-0.024238022044301033,-0.37324094772338867,-0.16642189025878906,-0.014049900695681572,-0.010995574295520782,-0.03176499158143997,"Slow"
-0.3369469940662384,-0.35031306743621826,-0.25328540802001953,0.013439035043120384,-0.01466076634824276,-0.02932153269648552,"Slow"
0.05667780712246895,0.9015954732894897,0.2579946517944336,0.04642575979232788,0.030543262138962746,-0.03237585723400116,"Slow"
0.14391539990901947,0.06566214561462402,0.21671295166015625,0.015882495790719986,0.01710422709584236,-0.04337143152952194,"Slow"
0.12225155532360077,-0.08933734893798828,0.7372522354125977,0.010995574295520782,0.01160643994808197,-0.04337143152952194,"Slow"
-0.09272538125514984,-0.1477895975112915,0.4051198959350586,0.010995574295520782,0.02076941914856434,-0.04459316283464432,"Slow"
0.08955759555101395,0.18346285820007324,0.1381082534790039,0.02076941914856434,0.03176499158143997,-0.056810468435287476,"Slow"
-0.04507274180650711,-0.11747872829437256,0.0448455810546875,0.021991148591041565,0.018936822190880775,-0.06780604273080826,"Slow"
-0.031220849603414536,-0.0604783296585083,-0.08711624145507812,0.019547687843441963,0.021380282938480377,-0.0659734457731247,"Slow"
-0.11505071073770523,0.01928853988647461,0.05753898620605469,0.018325956538319588,0.007941247895359993,-0.06658431142568588,"Slow"
-0.07387864589691162,0.0452343225479126,0.43697261810302734,0.024434609338641167,0.005497787147760391,-0.06536258012056351,"Slow"
-0.04971709102392197,-0.07867991924285889,0.5150823593139648,0.027488935738801956,-0.015882495790719986,-0.060475658625364304,"Slow"
-0.33250191807746887,0.22013342380523682,0.37900638580322266,0.012828170321881771,-0.04581489413976669,-0.0659734457731247,"Slow"
0.49137645959854126,-1.2563364505767822,-0.18915367126464844,0.014049900695681572,0.009162978269159794,-0.05925392732024193,"Slow"
0.10704649984836578,-0.3721856474876404,0.3974123001098633,-0.01710422709584236,-0.01038470957428217,-0.056810468435287476,"Slow"
0.032866403460502625,-0.4281286299228668,0.18407726287841797,0.01160643994808197,-0.00855211354792118,-0.06108652427792549,"Slow"
