accelerometerXAxis,accelerometerYAxis,accelerometerZAxis,gyroscopeXAxis,gyroscopeYAxis,gyroscopeZAxis,latitude,longitude
0.577451825,0.312383652,-0.370305181,-0.015882496,0.189368233,-0.018936822,39.48295593,-8.339822769
0.401281297,-1.416016579,2.594276667,6.11E-04,-0.09590584,0.004276057,39.48290634,-8.340093613
-0.488771349,-1.909257412,-0.285159588,-0.017104227,0.036041051,0.01038471,39.48290634,-8.340093613
0.016784547,-0.358556747,1.422051787,0.092240654,-0.031154128,0.001832596,39.48290634,-8.340093613
-0.582567275,0.772911072,0.393748552,0.007941248,0.083077677,-0.030543262,39.48290634,-8.340093613
0.713962495,1.319347382,-1.035172462,-0.105068825,0.017104227,0.004276057,39.48290634,-8.340093613
-1.28842628,0.42636776,-2.087304354,-0.054977871,-0.257174253,-6.11E-04,39.48290634,-8.340093613
0.218749136,1.070307732,-0.802294254,0.0580322,0.087964594,-0.015882496,39.48290634,-8.340093613
1.368277431,1.183140755,0.900893748,-0.056199603,-0.078801617,0.01282817,39.48290634,-8.340093613
-0.657423198,-0.09554863,-1.130384684,-0.056199603,-0.059253927,-6.11E-04,39.48285675,-8.340367317
0.838818789,-0.083841324,-0.179418415,0.012217305,0.021380283,-0.023823744,39.48285675,-8.340367317
-0.72998482,1.023831367,0.436861157,-0.025656341,0.057421334,-0.025045475,39.48285675,-8.340367317
0.503738642,0.625611305,-0.018022001,-0.014660766,-0.022602014,-0.003665192,39.48285675,-8.340367317
-0.738495171,-0.041165352,-1.47495389,-0.014660766,-0.01282817,-0.01160644,39.48285675,-8.340367317
0.091087796,-0.443414688,-1.001728535,-0.007941248,0.289550126,-0.014660766,39.48285675,-8.340367317
-0.533247948,0.16544342,-0.167941898,0.004276057,-0.1423316,0.037873644,39.48285675,-8.340367317
0.02201017,0.864476204,0.167360306,-0.021991149,0.062919118,-0.025656341,39.48285675,-8.340367317
0.661406696,-0.026712418,-0.770718455,-0.09285152,-0.068416908,0.006108652,39.48285675,-8.340367317
-1.600319028,-0.340297699,-0.083849698,0.004276057,0.039095376,0.004886922,39.48285675,-8.340367317
1.186841011,-0.79283905,-0.940025806,-0.047647487,0.024434609,0,39.48280716,-8.34064579
-0.877387762,0.342488289,-0.271630257,0.102625363,-0.116675265,-0.009773844,39.48280716,-8.34064579
0.149098098,1.758757591,-0.11369127,0.004276057,0.016493361,0.005497787,39.48280716,-8.34064579
-0.943928063,-0.061671257,-0.495267123,-0.089186326,-0.059864793,0.012217305,39.48280716,-8.34064579
-0.355526119,0.542394638,0.125183553,0.037262779,0.06963864,-0.018936822,39.48280716,-8.34064579
-0.298323035,-0.34634304,0.706656635,0.135001212,-0.068416908,0.036041051,39.48280716,-8.34064579
-0.781695127,0.242310524,-0.464580357,-0.021380283,0.048258353,0.020769419,39.48280716,-8.34064579
1.734152913,0.739892006,-1.31935823,-0.062308256,0.049480084,0.005497787,39.48280716,-8.34064579
0.095384032,-1.063267708,0.035192907,-0.048258353,-0.167987943,0.015271631,39.48275757,-8.340923309
0.324065357,0.13686657,0.050340176,0.053145275,0.136833817,-0.032986723,39.48275757,-8.340923309
0.582091153,-0.265807152,-0.564599037,0.061086524,-0.226631001,0.01282817,39.48275757,-8.340923309
-0.635661721,0.622179985,-1.004205704,-0.060475659,0.098960169,0.001832596,39.48275757,-8.340923309
1.345527649,1.488798141,0.2137205,-0.075747289,0.08857546,0.002443461,39.48275757,-8.340923309
-1.415762305,-1.434534073,0.32834059,-0.029932396,-0.033597589,0.009162978,39.48275757,-8.340923309
1.821773052,-0.182554245,0.409699589,0.036651913,0.069027774,-0.01282817,39.48275757,-8.340923309
-0.832255423,0.168834686,0.466046929,0.145996794,-0.149661988,0.021380283,39.48275757,-8.340923309
-0.444716871,0.513098717,-0.787972927,0,0.170431405,-0.037873644,39.48275757,-8.340923309
1.137819767,0.971043587,-0.328778386,-0.032375857,-0.147829384,0.021380283,39.48270035,-8.341208458
-2.195580482,0.332023621,-0.199499652,-6.11E-04,0.086742863,0.008552114,39.48270035,-8.341208458
1.696836948,0.513537407,-1.214185238,0.018936822,0.235793978,-0.027488936,39.48270035,-8.341208458
-0.30990532,0.757741928,0.552600622,0.08857546,-0.222965822,0.01282817,39.48270035,-8.341208458
-1.363390088,0.963463783,1.407046556,0.050701816,0.092240654,-0.003665192,39.48270035,-8.341208458
1.531078219,0.396254539,0.415372938,0.05009095,-0.030543262,0.008552114,39.48270035,-8.341208458
-0.625065506,-0.826737404,-1.321969271,-0.019547688,-0.135612085,-0.030543262,39.48270035,-8.341208458
0.725973845,0.271865845,0.528996468,0.043982297,0.027488936,-0.002443461,39.48270035,-8.341208458
0.475470841,0.155815125,-1.089075923,-0.114231803,-0.171653137,0.012217305,39.48270035,-8.341208458
-0.695349872,-0.710967064,0.858376265,-0.08124508,0.175318331,0,39.48264313,-8.341488838
1.240290523,-1.295117378,-0.659718871,0.043982297,-0.139888138,0.017715093,39.48264313,-8.341488838
-0.875435829,0.174474716,-0.21023266,0.128892571,-0.122173049,0.017715093,39.48264313,-8.341488838
-1.094723701,0.2072258,-1.498099804,-0.067195177,-0.043371432,0.009162978,39.48264313,-8.341488838
1.533940673,-0.245299339,1.236863613,0.033597589,0.056199603,-0.01282817,39.48264313,-8.341488838
-0.396422207,0.448980331,-0.346526206,-0.056199603,-0.276721954,0.003665192,39.48264313,-8.341488838
-0.35170275,0.791104317,-3.359768629,-0.216857165,-0.033597589,-0.006108652,39.48264313,-8.341488838
1.350880384,-0.583081245,0.799581528,-0.018936822,-0.021380283,-0.01282817,39.48264313,-8.341488838
-0.701273143,0.013043404,-0.49711132,0.137444675,-0.093462385,0.02687807,39.48258591,-8.341767311
-0.025993109,0.491909981,1.490696788,0.008552114,0.052534413,-0.029321533,39.48258591,-8.341767311
0.798361063,0.607117653,0.74271518,0.016493361,-0.114842668,0.006108652,39.48258591,-8.341767311
-0.793707371,0.309357643,-0.106738374,0.091629788,-0.111177474,-0.00122173,39.48258591,-8.341767311
0.617713988,0.143405914,-1.364408016,0.018325957,0.017715093,-0.009773844,39.48258591,-8.341767311
-0.239627674,1.07687664,0.147203654,0.001832596,-0.140499011,0.020769419,39.48258591,-8.341767311
-0.561214685,0.341656685,-2.180050373,-0.048258353,0.155159771,-0.017104227,39.48258591,-8.341767311
0.830227435,0.899232864,1.763572097,-0.033597589,0.0580322,0.004276057,39.48258591,-8.341767311
-0.658063233,0.55909729,0.203313679,0.172263995,-0.287717521,0.025045475,39.48258591,-8.341767311
-1.72317791,0.635741234,-1.296114206,0.129503429,0.161268428,-0.031154128,39.48252869,-8.342051506
0.897857487,1.289321899,1.599788547,-0.0580322,-0.226631001,0.025045475,39.48252869,-8.342051506
-0.512384892,-0.168950081,-2.208744764,0.059253927,-0.106290549,-0.01160644,39.48252869,-8.342051506
-1.224914432,0.585450172,-0.427791119,0.036651913,0.158214092,-0.025045475,39.48252869,-8.342051506
1.006230831,1.311224937,-1.268286228,-0.066584311,-0.091629788,0.016493361,39.48252869,-8.342051506
-0.902538002,0.030273438,0.709445953,-0.052534413,-0.028099801,0.019547688,39.48252869,-8.342051506
0.216917247,0.085605621,0.523167551,0.116675265,0.122783914,-0.01160644,39.48252869,-8.342051506
0.489436567,0.750844002,0.199877843,0.041538838,-0.01282817,0.025656341,39.48252869,-8.342051506
-0.121676996,1.102452278,-1.186669469,0.027488936,0.01038471,-0.005497787,39.48252869,-8.342051506
0.253804684,0.757530212,-1.023475051,-0.135001212,0.122783914,-0.01282817,39.48247147,-8.342336655
-1.11803782,0.240317345,1.424960852,-0.101403631,0.113010071,0.018936822,39.48247147,-8.342336655
0.253183037,-0.317358017,1.639692068,0.030543262,0.004276057,6.11E-04,39.48247147,-8.342336655
-0.198716104,-0.659873962,0.290001184,0.173485726,-0.122173049,-0.017715093,39.48247147,-8.342336655
-0.508796513,0.709490776,-1.52625978,-0.064140849,0.103847094,0.025656341,39.48247147,-8.342336655
0.930329144,1.834918976,0.532196105,0.013439035,-0.028099801,-0.006719518,39.48247147,-8.342336655
-0.800598621,-1.073959351,1.427611828,-0.121562183,0.06536258,0.009162978,39.48247147,-8.342336655
-0.309068859,0.453620911,1.704278231,0.005497787,0.180816114,0.022602014,39.48247147,-8.342336655
1.092503309,0.154361725,0.861695766,0.056810468,-0.033597589,-0.002443461,39.48241043,-8.342624664
-0.088356912,0.207001686,-1.873112082,-0.036651913,0.101403631,-0.018936822,39.48241043,-8.342624664
0.277048171,0.350752831,0.55592829,-0.061086524,0.164322749,-0.014660766,39.48241043,-8.342624664
-1.032843471,-0.446645737,2.14298296,-0.014660766,-0.017104227,0.032375857,39.48241043,-8.342624664
0.057412911,0.288070679,0.115861595,-0.087353729,-0.04642576,0.006108652,39.48241043,-8.342624664
-0.269794822,0.606376648,-1.211095452,0.032986723,-0.124616511,-0.010995574,39.48241043,-8.342624664
0.518531978,0.860108376,0.28854689,-0.103236228,-0.119729586,6.11E-04,39.48241043,-8.342624664
0.491903812,-0.731889725,-0.823741019,0.013439035,-0.114231803,6.11E-04,39.48241043,-8.342624664
-1.527570009,-0.988033295,-0.371798009,0.144164205,0.100792766,-0.028099801,39.48241043,-8.342624664
0.613448441,0.261699677,-0.415440768,-0.028710667,0.064140849,-0.03481932,39.48235321,-8.342914581
1.464882016,-0.047000885,2.112496614,0.00122173,-0.014049901,-0.017104227,39.48235321,-8.342914581
-1.571970224,0.053606033,0.893519998,0.087964594,-0.120340452,0.040927973,39.48235321,-8.342914581
-0.243382066,1.348524094,0.410064876,-0.054367006,0.239459172,-0.045204028,39.48235321,-8.342914581
1.203338861,2.131199837,-0.886706829,-0.101403631,-0.167377084,6.11E-04,39.48235321,-8.342914581
-3.492049456,-2.089579105,-1.087642074,-0.153327182,-0.227852732,0.08124508,39.48235321,-8.342914581
1.576886654,-5.373454094,2.675042391,-0.035430185,0.105068825,0.040927973,39.48235321,-8.342914581
1.934515595,-3.619068623,0.656648993,0.188146502,0.040317107,-0.078190751,39.48235321,-8.342914581
-2.468502045,-0.798750877,2.08810401,0.221133217,-0.174707457,0.017104227,39.48235321,-8.342914581
1.410134196,1.437215805,0.283591896,-0.007941248,0.219300628,-0.007941248,39.48229599,-8.343207359
1.59375155,0.134538651,0.078684829,-0.04642576,-0.160657555,0.004276057,39.48229599,-8.343207359
-2.871737719,-1.040946007,0.682073355,-0.149051115,0.032375857,-0.031154128,39.48229599,-8.343207359
2.543050528,-0.214940071,0.615571141,0.017715093,0.34452799,-0.029321533,39.48229599,-8.343207359
0.205675423,-0.964143753,-0.98164022,0.048258353,-0.368962616,0.027488936,39.48229599,-8.343207359
-1.531495929,0.414936066,0.32212007,-0.010995574,0.254119933,-0.033597589,39.48229599,-8.343207359
2.770660639,0.792925835,-0.973202646,-0.100792766,0.313373864,-0.022602014,39.48229599,-8.343207359
0.627230525,-0.612486839,-0.07973697,0.023823744,-0.326202035,0.048869219,39.48229599,-8.343207359
-1.652543068,-0.159892082,-0.001518004,0.125227377,0.250454754,-0.036651913,39.48224258,-8.343497276
3.843625069,0.991644859,0.564909458,0.120340452,-0.023823744,-0.014660766,39.48224258,-8.343497276
-1.739461541,0.55825901,-2.468803644,-0.014660766,-0.348804057,0.078801617,39.48224258,-8.343497276
0.29530105,1.149674416,1.806125283,-0.067195177,0.481361806,-0.062308256,39.48224258,-8.343497276
0.889259219,0.242321968,1.634971499,0.006108652,0.389121175,-0.030543262,39.48224258,-8.343497276
1.860227227,-0.277308464,-0.604333699,0.072692961,-0.501520395,0.002443461,39.48224258,-8.343497276
-4.290529251,-0.645729065,0.001073182,0.142942473,-0.218689755,0.007941248,39.48224258,-8.343497276
4.385667801,1.846385956,0.267826766,0.085521132,0.492357373,-0.05375614,39.48224258,-8.343497276
0.928181648,0.800157547,-1.07103169,-0.062308256,-0.412334055,0.031154128,39.48224258,-8.343497276
-3.222229004,0.431625366,-0.406505167,-0.004886922,0.069027774,-0.01038471,39.48218918,-8.343788147
3.86043787,1.008500099,0.139410228,-0.071471237,0.121562183,-0.01160644,39.48218918,-8.343788147
-3.820594311,-0.9331007,-1.001141667,0.006108652,-0.466701061,0.06536258,39.48218918,-8.343788147
0.008173369,0.132094383,-0.737754285,0.007941248,0.309708685,-0.037262779,39.48218918,-8.343788147
2.642778158,0.419211388,1.159474015,-0.027488936,-0.200974673,0.004276057,39.48218918,-8.343788147
-2.58746767,-1.179919243,1.018837452,0.106290549,-0.273056775,-0.001832596,39.48218918,-8.343788147
1.660513282,-0.162489891,0.648895264,0.025656341,0.267558992,-0.017104227,39.48218918,-8.343788147
2.100540161,1.003372192,0.038036592,0.1001819,-0.350025773,0.018325957,39.48218918,-8.343788147
-2.580585957,-0.057247162,-2.697524071,-0.001832596,-0.172263995,0.020769419,39.48218918,-8.343788147
2.893394947,1.077573776,-0.520459473,-0.09590584,0.173485726,-0.014660766,39.48213196,-8.344074249
-0.794984221,-0.057103157,-0.15949674,0.059253927,-0.304821759,0.017715093,39.48213196,-8.344074249
0.52258569,0.951071739,1.447290897,-0.032986723,0.334754169,-0.080023348,39.48213196,-8.344074249
2.175287008,0.326512337,0.351715595,0.045204028,-0.06536258,0.020769419,39.48213196,-8.344074249
-0.786399126,-0.17384243,-0.790547729,-0.009162978,-0.293215305,0.01282817,39.48213196,-8.344074249
1.145796418,0.87980175,0.133975923,-0.127059966,0.329867244,-0.043371432,39.48213196,-8.344074249
1.777300477,0.853553772,-0.882283211,0.012217305,-0.195476875,0.008552114,39.48213196,-8.344074249
-1.836539149,0.525814056,0.694604933,0.026267206,-0.009773844,0.003054326,39.48213196,-8.344074249
2.401216507,0.968670845,1.409808397,-0.030543262,0.025656341,0.009773844,39.48213196,-8.344074249
-0.943189502,-0.204350471,0.190979093,-0.032986723,-0.24495697,0.006719518,39.48207855,-8.344358444
0.323132753,-0.132430077,-0.381484687,-0.031154128,0.18692477,-0.020158553,39.48207855,-8.344358444
1.994038582,0.617012978,-1.667901635,-0.008552114,0.083688542,0.006719518,39.48207855,-8.344358444
-1.686742783,1.208565712,-1.039462924,-0.051312681,-0.05375614,0.014049901,39.48207855,-8.344358444
1.788261414,0.593493462,-0.722240508,-0.035430185,0.0421497,-0.007941248,39.48207855,-8.344358444
-1.22661376,-0.222887993,1.365326881,0.039095376,-0.241291776,0.004276057,39.48207855,-8.344358444
0.406883955,-0.380637169,-0.455471158,-0.049480084,0.204028994,-0.040317107,39.48207855,-8.344358444
1.706296802,0.897081375,-0.137755439,0.003665192,-0.0421497,0.018936822,39.48207855,-8.344358444
-0.487424374,-0.431929588,0.440007061,0.04642576,-0.036041051,0.003665192,39.48207855,-8.344358444
2.155376434,-0.676205635,0.237718627,-0.045814894,0.013439035,-0.016493361,39.48202896,-8.344644547
-1.02649796,-0.870061874,-1.095169544,0.070860371,-0.078190751,0.023823744,39.48202896,-8.344644547
1.337908745,1.014102936,1.020190597,-0.053145275,0.231517926,-0.031764992,39.48202896,-8.344644547
1.608648062,0.41236496,1.261841297,0.074525557,-0.121562183,0.047647487,39.48202896,-8.344644547
-0.557441294,-0.128814697,0.85068512,0.077579886,-0.116064399,0.003665192,39.48202896,-8.344644547
2.085978031,0.42666626,-2.129900932,0,0.069027774,-0.015271631,39.48202896,-8.344644547
0.147095814,0.510137558,-0.95134443,-0.031764992,-0.09590584,0.017104227,39.48202896,-8.344644547
0.59081161,0.295161247,0.035274148,0.007941248,0.150272846,-0.017104227,39.48202896,-8.344644547
0.638419211,1.261566162,1.098794222,0.02687807,-0.127670839,0.007941248,39.48197937,-8.344931602
-0.428462744,0.026547432,-0.885528445,0.02321288,0.00122173,-0.008552114,39.48197937,-8.344931602
1.106120348,-0.155707359,-0.732773006,0.048258353,0.006108652,6.11E-04,39.48197937,-8.344931602
-0.589270532,0.859688759,1.975428462,0.109955743,-0.064140849,0.007941248,39.48197937,-8.344931602
0.590419114,-0.225007057,-2.289634228,-0.118507855,0.047647487,-0.00122173,39.48197937,-8.344931602
0.248223364,-0.435576439,-0.196691617,0.136222944,-0.094073251,0.002443461,39.48197937,-8.344931602
0.821881056,0.886996269,0.374956191,0.04642576,-0.096516706,-0.006108652,39.48197937,-8.344931602
-0.120072782,-0.104047775,0.806473672,0.053145275,-0.01160644,0.004276057,39.48197937,-8.344931602
0.960364819,1.038244247,1.815287709,0.018936822,0.102014497,-0.013439035,39.48197937,-8.344931602
-0.506987691,-0.135515213,-1.158068299,0.007330383,-0.037262779,-0.007330383,39.48194122,-8.345217705
0.411147743,0.266295433,1.454488635,0.073914692,0.048869219,-0.021380283,39.48194122,-8.345217705
-0.15611586,-0.454715729,-1.859211087,-0.169209674,-0.058643065,0,39.48194122,-8.345217705
-0.080420569,-0.069106102,-0.924136698,0.007330383,0.008552114,6.11E-04,39.48194122,-8.345217705
0.319556355,0.026493073,-0.538432896,0.076358154,0.021380283,0.006108652,39.48194122,-8.345217705
-0.236863762,0.876214027,-0.064993575,0.057421334,0.009773844,-0.01160644,39.48194122,-8.345217705
0.088567317,0.626921654,-1.571249247,-0.037262779,-0.040927973,-0.008552114,39.48194122,-8.345217705
-0.634044051,-0.10340023,1.134776115,0.017715093,-0.089797191,-0.007330383,39.48194122,-8.345217705
0.642443299,-0.386024475,0.924541235,0.05009095,-0.042760566,-0.00122173,39.48194122,-8.345217705
0.070563197,0.887251854,-0.875420928,-0.006719518,-0.133779496,-0.028099801,39.48190689,-8.345496178
0.078441679,2.639335632,-1.637333512,-0.138055548,0.01038471,-0.024434609,39.48190689,-8.345496178
0.023991108,0.927044868,-0.525080144,-0.176540062,-0.047036625,0.014660766,39.48190689,-8.345496178
0.179256201,-2.027547836,1.550955772,-0.061086524,-0.080634214,-0.003665192,39.48190689,-8.345496178
-0.226183668,-1.821791649,1.249212742,0.264504641,0.017715093,-0.016493361,39.48190689,-8.345496178
-0.213274792,1.07524395,1.399180055,0.189979091,0.015271631,0.010995574,39.48190689,-8.345496178
-0.056764662,1.233436584,1.133277416,-0.108123146,0.023823744,0.014660766,39.48190689,-8.345496178
-0.876289785,-0.753540993,-1.360904336,-0.09590584,-0.028710667,0.015882496,39.48190689,-8.345496178
-0.608377934,-1.255964279,1.20987618,0.114231803,-0.045814894,0.007941248,39.48190689,-8.345496178
-0.540718436,-0.693305969,0.97371763,0.163101017,-0.149661988,-0.007330383,39.48187637,-8.345769882
-0.030258939,-0.494904518,-1.450325131,-0.010995574,-0.043982297,-0.009773844,39.48187637,-8.345769882
-0.210147321,-0.270310402,1.911895156,0.036041051,-0.178372651,-0.004886922,39.48187637,-8.345769882
0.450946361,0.110435486,0.693270445,0.008552114,0.238237441,-0.007330383,39.48187637,-8.345769882
0.616463721,-0.009562492,-2.258057833,-0.051312681,0.057421334,-0.028710667,39.48187637,-8.345769882
0.858919621,1.283049583,-0.782719791,-0.086742863,-0.090408057,-0.029321533,39.48187637,-8.345769882
0.159963772,-0.082087517,-2.512357473,-0.068416908,-0.237015709,-0.001832596,39.48187637,-8.345769882
0.43614918,-0.177758217,2.41315484,0.171042264,0.091629788,-0.00122173,39.48187637,-8.345769882
-0.087046415,0.037709236,0.115927644,0.021991149,-0.032375857,0.003054326,39.48185349,-8.346041679
0.207873821,0.598012924,-1.693526626,-0.028710667,-0.067195177,-0.003054326,39.48185349,-8.346041679
0.053685993,0.155284882,-1.446300745,-0.141109869,-0.111177474,-0.003054326,39.48185349,-8.346041679
1.103365541,0.201020241,0.147787586,-0.032375857,-0.047036625,-6.11E-04,39.48185349,-8.346041679
0.075031579,-0.121818542,-0.841889858,0.036651913,-0.199752942,0.008552114,39.48185349,-8.346041679
-0.001356095,1.116220474,0.11034663,-0.013439035,0.141109869,-0.001832596,39.48185349,-8.346041679
-0.452388674,1.480111122,0.626835465,-0.070249505,-0.033597589,0.026267206,39.48185349,-8.346041679
0.302418768,0.182621956,0.165030405,-0.017104227,0.032375857,0.015271631,39.48185349,-8.346041679
-0.675863981,0.436380386,0.913524687,0.030543262,0.040317107,-0.006719518,39.48185349,-8.346041679
0.635119557,1.580749512,1.05435884,-0.052534413,0.161879286,0.005497787,39.48183823,-8.346309662
-0.92044282,0.876950264,-0.151729614,-0.028099801,0.001832596,0.025656341,39.48183823,-8.346309662
0.650182664,0.977469444,0.639323115,-0.039095376,0.089186326,-0.010995574,39.48183823,-8.346309662
-0.106413379,0.517772675,-0.469282836,0.050701816,0.060475659,-0.006719518,39.48183823,-8.346309662
0.517149568,0.276168823,-0.006777532,-0.071471237,-0.056199603,0.012217305,39.48183823,-8.346309662
-0.015846968,0.769350052,-1.67997849,0.025045475,-0.099571034,-0.037262779,39.48183823,-8.346309662
0.228719026,0.317105293,-0.870302856,-0.161268428,-0.056810468,0.01160644,39.48183823,-8.346309662
0.338135391,0.38961792,-0.010571659,0.117896989,-0.08124508,0.008552114,39.48183823,-8.346309662
1.166224957,0.667812347,0.954693794,0.07696902,0.037262779,0.003054326,39.48183823,-8.346309662
-0.276238322,0.756305695,-0.008692421,0.029321533,-0.043982297,0.015882496,39.48182678,-8.346577644
-0.292736143,-0.081729889,0.447463214,-0.013439035,-0.094073251,0.015271631,39.48182678,-8.346577644
0.40951544,-0.455025673,-1.490685105,0.031154128,0.059864793,-0.02321288,39.48182678,-8.346577644
0.153297275,0.258499146,0.997570813,0.031154128,-0.197309479,0.008552114,39.48182678,-8.346577644
0.414199859,1.266729355,-0.786337435,0.025656341,0.103847094,-0.002443461,39.48182678,-8.346577644
-0.293037474,-0.59138298,-2.106762409,-0.06963864,-0.03481932,-0.007330383,39.48182678,-8.346577644
1.300764084,-0.261068344,0.274579763,-0.102625363,-0.002443461,0.008552114,39.48182678,-8.346577644
-0.975458622,0.583821297,0.163297892,-0.119729586,-0.136833817,-0.017104227,39.48182678,-8.346577644
0.371487319,0.082980156,-1.672458649,-0.006108652,0.03481932,0.014049901,39.48182678,-8.346577644
0.605803728,0.131197929,0.993898213,0.128281698,0.127059966,-0.017715093,39.48181534,-8.346837044
0.196913451,-0.687540054,-0.068690091,0.113620937,-0.147218525,0.010995574,39.48181534,-8.346837044
0.170389891,0.083451271,0.719569802,0.049480084,0.108123146,-0.029932396,39.48181534,-8.346837044
0.002225861,2.007914543,0.616850615,0.039706241,0.032986723,-0.007941248,39.48181534,-8.346837044
0.739490032,1.428232193,-1.220650673,-0.156992361,0.039706241,-6.11E-04,39.48181534,-8.346837044
-1.172810793,-0.16198349,-0.048375621,-0.139277279,-0.106290549,-0.008552114,39.48181534,-8.346837044
0.742386699,-2.548882008,-1.580765843,-0.106901415,-0.085521132,-0.004276057,39.48181534,-8.346837044
-0.28331399,-0.921216011,2.527207851,0.099571034,0.090408057,0.010995574,39.48181534,-8.346837044
-0.688264608,1.798890114,-0.584536493,0.12339478,-0.187535629,0.016493361,39.48181534,-8.346837044
1.363114119,0.269304276,-2.216944218,-0.109344877,0.075136423,-0.018936822,39.48181152,-8.347097397
-0.299353838,1.049201012,-0.144607216,-0.117896989,-0.091018923,0.022602014,39.48181152,-8.347097397
0.167397141,-0.89036274,1.374506712,0.069027774,-0.039095376,-0.017715093,39.48181152,-8.347097397
-0.030213654,-0.947728157,0.295439571,0.070860371,0.004886922,-0.018325957,39.48181152,-8.347097397
1.485389709,0.491318703,-1.323364019,0.006108652,0.021991149,-0.027488936,39.48181152,-8.347097397
-0.134613648,1.187940598,-1.045109391,0.004276057,-0.032375857,-0.003665192,39.48181152,-8.347097397
-0.494278133,0.242099762,-1.21643734,-0.077579886,-0.138666406,0.016493361,39.48181152,-8.347097397
-0.189226106,-1.443675995,0.652574241,-0.127670839,0.101403631,-0.015271631,39.48181152,-8.347097397
0.026241526,-0.255814552,1.212199569,0.064751714,-0.034208454,-0.004276057,39.48181152,-8.347352982
0.544615984,-0.540440559,-0.515347242,0.032375857,-0.041538838,0.018325957,39.48181152,-8.347352982
-0.273737162,0.44172287,-1.553292155,0.003054326,0.042760566,-0.014049901,39.48181152,-8.347352982
0.52200377,0.789682388,1.148561001,0.040927973,-0.089186326,0.023823744,39.48181152,-8.347352982
-0.75553894,-0.24148941,0.49821955,-0.070249505,-0.157603234,0.026267206,39.48181152,-8.347352982
-0.706867337,-0.315876961,1.096841931,-0.006108652,-0.086742863,0.006719518,39.48181152,-8.347352982
-0.035873264,-0.638886452,0.961347401,0.054977871,0.035430185,0.025045475,39.48181152,-8.347352982
-0.360058784,-0.255674362,-1.18466866,0.1001819,-0.171653137,0.020769419,39.48181152,-8.347352982
-0.009872586,1.324532509,-0.204309121,0.043371432,0.042760566,-0.018325957,39.48181152,-8.347352982
-0.56676352,-0.136192322,0.096008889,-0.081855945,-0.04642576,0.013439035,39.48181915,-8.347604752
-0.034092814,-0.054580688,-1.160069108,-0.017104227,-0.163101017,0.013439035,39.48181915,-8.347604752
-0.038783044,-1.160721779,-2.199756622,-0.007941248,-0.0421497,-0.018936822,39.48181915,-8.347604752
-0.260332316,0.606215477,0.23414135,0.039095376,0.029321533,-0.00122173,39.48181915,-8.347604752
0.826788425,1.458428383,0.122266784,-0.037873644,0.012217305,0.01282817,39.48181915,-8.347604752
-0.433051825,0.30911541,-0.217181444,-0.007330383,-0.103236228,-6.11E-04,39.48181915,-8.347604752
-0.911344767,-0.157737732,2.874200106,0.074525557,-0.029321533,0.021380283,39.48181915,-8.347604752
-0.0417445,0.127710342,1.230903149,0.017715093,0.174096599,0.017715093,39.48181915,-8.347604752
0.049636126,-0.278801918,-1.33052206,-0.028099801,-0.133779496,-0.013439035,39.48181915,-8.347604752
-0.31618163,-0.111347198,-0.097797513,0.009773844,0.031154128,-0.009162978,39.4818306,-8.347857475
-0.239574477,0.939417839,0.420768678,-0.020158553,0.094073251,-0.015882496,39.4818306,-8.347857475
0.492547393,0.757512093,-1.533060551,-0.094073251,-0.065973446,-0.007330383,39.4818306,-8.347857475
0.658649206,0.048713684,-0.33610478,-0.077579886,0.052534413,0.013439035,39.4818306,-8.347857475
1.391930819,-0.758499146,0.327822089,0.113010071,-0.103236228,-0.006719518,39.4818306,-8.347857475
-0.176811442,-0.494999886,0.051141575,0.097127572,-0.005497787,0.015271631,39.4818306,-8.347857475
-0.456773758,0.352498055,-0.992121279,0.001832596,0.105068825,0.012217305,39.4818306,-8.347857475
1.258054733,0.585308075,-1.029292107,-0.047036625,-0.006108652,0.004886922,39.4818306,-8.347857475
0.002608433,-0.843029022,-1.210834742,-0.078801617,-0.162490159,0.020769419,39.4818306,-8.347857475
-0.495231211,-0.367508888,-1.350345016,0.003665192,-0.056199603,-0.004886922,39.48184967,-8.348105431
1.084488392,-0.271772385,-0.4526245,0.019547688,0.05009095,-0.006719518,39.48184967,-8.348105431
-1.168432117,0.092258453,0.665618479,-0.040317107,-0.179594383,0.006719518,39.48184967,-8.348105431
-0.886120915,-0.657702446,-0.128965378,0.05375614,0.06169739,-0.001832596,39.48184967,-8.348105431
0.932396293,0.450890541,-1.171148658,-0.079412483,0.092240654,-0.025656341,39.48184967,-8.348105431
-0.270752281,-0.832231522,-1.253895402,-0.048258353,-0.116064399,0.016493361,39.48184967,-8.348105431
-0.339719743,-0.690267563,-0.465247273,-0.025045475,-0.041538838,0.017715093,39.48184967,-8.348105431
0.357767135,0.298583031,0.964354157,0.069027774,-0.007941248,0.004276057,39.48184967,-8.348105431
-0.028226852,-0.979455948,0.203424722,-0.012217305,-0.189368233,0.02321288,39.48187256,-8.348348618
0.110565215,0.153333664,-1.149284005,-0.056199603,0.018936822,-0.018325957,39.48187256,-8.348348618
0.893321395,0.047641754,0.515413284,-0.031154128,-0.03481932,-0.016493361,39.48187256,-8.348348618
-0.533554554,-0.125451088,1.178999901,0.102625363,-0.183870435,0.025656341,39.48187256,-8.348348618
-0.522448301,0.595563889,-0.111450225,0.070249505,0.087964594,-0.009162978,39.48187256,-8.348348618
