"label","sensor_data"
"Aggressive","$$$2023-04-23T19:42:30.793+01:00/0.20422428846359253/0.5744720101356506/0.015076637268066406/0.0018325960263609886/0.006719517987221479/0.003054325934499502/39.80693817138672/-8.620293617248535/0.0|$$$2023-04-23T19:42:31.043+01:00/0.23034243285655975/0.17552605271339417/0.12298107147216797/-6.108650122769177E-4/0.0/-0.0024434609804302454/39.80693817138672/-8.620293617248535/0.0|$$$2023-04-23T19:42:31.293+01:00/0.19974233210086823/1.303585171699524/-0.18820667266845703/0.01466076634824276/-0.013439035043120384/-0.003054325934499502/39.80693817138672/-8.620293617248535/0.0|$$$2023-04-23T19:42:31.544+01:00/0.00308342301286757/0.7536139488220215/0.10343265533447266/0.03420845419168472/-0.01160643994808197/-0.01160643994808197/39.80693817138672/-8.620293617248535/0.0|$$$2023-04-23T19:42:31.794+01:00/0.20276714861392975/0.2817215919494629/0.29035377502441406/0.02321287989616394/-0.015271631069481373/-0.036651913076639175/39.80693817138672/-8.620293617248535/0.0|$$$2023-04-23T19:42:32.044+01:00/-0.04238791763782501/-0.06673574447631836/-0.03052234649658203/6.108650122769177E-4/-0.0036651920527219772/-0.04214970022439957/39.80693817138672/-8.620293617248535/0.0|$$$2023-04-23T19:42:32.294+01:00/-0.010836690664291382/-1.0483077764511108/0.2044506072998047/-0.025656340643763542/0.021380282938480377/-0.042760565876960754/39.806941986083984/-8.620301246643066/6.400000095367432|$$$2023-04-23T19:42:32.555+01:00/-0.27280062437057495/1.4210718870162964/-0.017023086547851562/0.054367005825042725/6.108650122769177E-4/-0.04153883829712868/39.806941986083984/-8.620301246643066/6.400000095367432|$$$2023-04-23T19:42:32.807+01:00/-0.028237663209438324/-0.5860857963562012/-0.3948354721069336/-0.02015855349600315/0.016493361443281174/-0.04214970022439957/39.806941986083984/-8.620301246643066/6.400000095367432|$$$2023-04-23T19:42:33.057+01:00/-0.07700586318969727/0.5707213878631592/0.579925537109375/0.03848451003432274/0.02076941914856434/-0.03481931984424591/39.806941986083984/-8.620301246643066/6.400000095367432|$$$2023-04-23T19:42:33.307+01:00/-0.09371931850910187/-0.036977291107177734/-0.5876541137695312/0.025045474991202354/0.025045474991202354/-0.03848451003432274/39.80693054199219/-8.62033748626709/15.899999618530273|$$$2023-04-23T19:42:33.558+01:00/-0.043524667620658875/0.16700148582458496/0.39754390716552734/0.004886921960860491/0.014049900695681572/-0.03787364438176155/39.80693054199219/-8.62033748626709/15.899999618530273|$$$2023-04-23T19:42:33.808+01:00/0.0752258449792862/-0.0962684154510498/0.2704200744628906/0.012217304669320583/0.01160643994808197/-0.028099801391363144/39.80693054199219/-8.62033748626709/15.899999618530273"
"Normal","$$$2023-04-23T19:30:17.090+01:00/0.04572102427482605/-0.04978880286216736/0.0300140380859375/0.0018325960263609886/-0.01160643994808197/0.0024434609804302454/39.80701446533203/-8.620391845703125/0.0|$$$2023-04-23T19:30:17.340+01:00/0.06597397476434708/0.20872202515602112/-0.10256099700927734/-0.0036651920527219772/-0.0018325960263609886/0.0018325960263609886/39.80701446533203/-8.620391845703125/0.0|$$$2023-04-23T19:30:17.591+01:00/0.715085506439209/1.0019748210906982/1.3376579284667969/0.0403171069920063/0.03176499158143997/0.006719517987221479/39.80701446533203/-8.620391845703125/0.0|$$$2023-04-23T19:30:17.842+01:00/-0.1429235339164734/1.7475167512893677/-0.4594993591308594/6.108650122769177E-4/-0.021380282938480377/-0.018325956538319588/39.80701446533203/-8.620391845703125/0.0|$$$2023-04-23T19:30:18.097+01:00/0.25861725211143494/0.8356049060821533/1.1397466659545898/0.021991148591041565/0.006108651868999004/-0.02687807008624077/39.80701446533203/-8.620391845703125/0.0|$$$2023-04-23T19:30:18.348+01:00/-0.08447915315628052/-0.9805186986923218/-0.037222862243652344/-0.025045474991202354/-0.004886921960860491/-0.039706241339445114/39.807010650634766/-8.620406150817871/4.03000020980835|$$$2023-04-23T19:30:18.598+01:00/-0.01998889446258545/0.6902791261672974/0.2867622375488281/0.0507018156349659/0.004886921960860491/-0.04581489413976669/39.807010650634766/-8.620406150817871/4.03000020980835|$$$2023-04-23T19:30:18.866+01:00/0.3732471466064453/-0.5959246158599854/0.24549102783203125/-0.014049900695681572/-6.108650122769177E-4/-0.04642575979232788/39.807010650634766/-8.620406150817871/4.03000020980835|$$$2023-04-23T19:30:19.117+01:00/0.13981488347053528/0.1636660099029541/0.6314229965209961/0.03176499158143997/0.018936822190880775/-0.04703662544488907/39.807010650634766/-8.620406150817871/4.03000020980835|$$$2023-04-23T19:30:19.367+01:00/0.00828494131565094/-0.15286707878112793/0.7547092437744141/0.009773843921720982/-0.004886921960860491/-0.05497787147760391/39.80699920654297/-8.620430946350098/11.399999618530273|$$$2023-04-23T19:30:19.619+01:00/0.19727955758571625/-0.03238320350646973/0.0028915409930050373/0.02626720629632473/0.003054325934499502/-0.05925392732024193/39.80699920654297/-8.620430946350098/11.399999618530273|$$$2023-04-23T19:30:19.869+01:00/0.38541507720947266/-1.2854647636413574/0.6617498397827148/-0.04581489413976669/0.02932153269648552/-0.06352998316287994/39.80699920654297/-8.620430946350098/11.399999618530273|$$$2023-04-23T19:30:20.121+01:00/0.3085970878601074/-0.016187526285648346/0.12776851654052734/0.02932153269648552/0.05253441259264946/-0.05742133408784866/39.80699920654297/-8.620430946350098/11.399999618530273"
"Slow","$$$2023-04-23T19:19:20.287+01:00/-0.05060311779379845/0.2164890468120575/-0.1099710464477539/-0.0024434609804302454/-0.0018325960263609886/-0.003054325934499502/39.80701446533203/-8.620287895202637/0.0|$$$2023-04-23T19:19:20.537+01:00/3.927159996237606E-4/0.7096591591835022/-0.15322303771972656/0.0018325960263609886/-0.00427605677396059/-0.005497787147760391/39.80701446533203/-8.620287895202637/0.0|$$$2023-04-23T19:19:20.789+01:00/0.014746610075235367/0.429638147354126/0.16388893127441406/0.010995574295520782/0.003054325934499502/-0.00427605677396059/39.80701446533203/-8.620287895202637/0.0|$$$2023-04-23T19:19:21.040+01:00/0.10204046219587326/0.13012099266052246/0.2636280059814453/0.003054325934499502/0.0024434609804302454/-0.005497787147760391/39.80701446533203/-8.620287895202637/0.0|$$$2023-04-23T19:19:21.293+01:00/-0.1000586450099945/0.17779648303985596/-0.2666769027709961/0.005497787147760391/-0.018325956538319588/-0.018325956538319588/39.807003021240234/-8.6202974319458/2.369999885559082|$$$2023-04-23T19:19:21.544+01:00/0.2465270310640335/0.16779518127441406/0.021137237548828125/0.01160643994808197/-6.108650122769177E-4/-0.030543262138962746/39.807003021240234/-8.6202974319458/2.369999885559082|$$$2023-04-23T19:19:21.797+01:00/0.1272718757390976/-0.1242901086807251/0.39411163330078125/0.014049900695681572/0.01771509274840355/-0.03481931984424591/39.807003021240234/-8.6202974319458/2.369999885559082|$$$2023-04-23T19:19:22.064+01:00/0.028164856135845184/-0.19827961921691895/0.28668689727783203/0.01466076634824276/-0.01160643994808197/-0.04642575979232788/39.807003021240234/-8.6202974319458/2.369999885559082|$$$2023-04-23T19:19:22.314+01:00/-0.2838675081729889/0.3483940362930298/0.5646953582763672/0.006719517987221479/0.003054325934499502/-0.059864792972803116/39.806983947753906/-8.62032413482666/8.630000114440918|$$$2023-04-23T19:19:22.564+01:00/0.15868441760540009/-1.0779216289520264/0.3158721923828125/-6.108650122769177E-4/0.01771509274840355/-0.06475171446800232/39.806983947753906/-8.62032413482666/8.630000114440918|$$$2023-04-23T19:19:22.814+01:00/-0.13443121314048767/-0.3038371801376343/0.043869972229003906/0.0036651920527219772/0.025045474991202354/-0.06169738993048668/39.806983947753906/-8.62032413482666/8.630000114440918|$$$2023-04-23T19:19:23.067+01:00/0.031168609857559204/0.9708634614944458/0.02394580841064453/0.04764748737215996/0.004886921960860491/-0.06658431142568588/39.806983947753906/-8.62032413482666/8.630000114440918|$$$2023-04-23T19:19:23.317+01:00/0.0333365797996521/-0.5773826241493225/-0.16358184814453125/-0.03481931984424591/0.02382374368607998/-0.07330382615327835/39.806968688964844/-8.620352745056152/11.399999618530273|$$$2023-04-23T19:19:23.569+01:00/-0.13050106167793274/0.4787963628768921/0.6950693130493164/0.054367005825042725/0.01466076634824276/-0.07330382615327835/39.806968688964844/-8.620352745056152/11.399999618530273"
"Aggressive","$$$2023-04-23T19:43:56.441+01:00/0.03975410759449005/0.15474674105644226/-0.1596231460571289/-0.0036651920527219772/-0.0024434609804302454/-0.0012217300245538354/39.80692672729492/-8.620341300964355/0.0|$$$2023-04-23T19:43:56.691+01:00/-0.15088611841201782/0.31435537338256836/0.08791351318359375/0.010995574295520782/-0.02076941914856434/-0.01038470957428217/39.80692672729492/-8.620341300964355/0.0|$$$2023-04-23T19:43:56.942+01:00/-0.011285729706287384/1.1082061529159546/-0.0488739013671875/0.018325956538319588/-0.006719517987221479/-0.010995574295520782/39.80692672729492/-8.620341300964355/0.0|$$$2023-04-23T19:43:57.195+01:00/-0.054909542202949524/-0.09550356864929199/0.09252071380615234/0.018936822190880775/-0.007941247895359993/-0.02687807008624077/39.80692672729492/-8.620341300964355/0.0|$$$2023-04-23T19:43:57.454+01:00/0.020572245121002197/0.2236497402191162/0.27445220947265625/0.013439035043120384/-0.0036651920527219772/-0.036651913076639175/39.80692672729492/-8.620340347290039/1.8300000429153442|$$$2023-04-23T19:43:57.705+01:00/0.05279454588890076/-0.8551771640777588/0.6103782653808594/0.01038470957428217/0.016493361443281174/-0.054367005825042725/39.80692672729492/-8.620340347290039/1.8300000429153442|$$$2023-04-23T19:43:57.956+01:00/0.25558963418006897/-0.2521573305130005/0.37544727325439453/-0.0012217300245538354/0.012217304669320583/-0.05314527451992035/39.80692672729492/-8.620340347290039/1.8300000429153442|$$$2023-04-23T19:43:58.220+01:00/0.21055851876735687/0.18622827529907227/0.507232666015625/0.03848451003432274/0.021991148591041565/-0.06475171446800232/39.80692672729492/-8.620340347290039/1.8300000429153442|$$$2023-04-23T19:43:58.470+01:00/0.38318589329719543/-0.19064104557037354/0.45736217498779297/-0.00427605677396059/0.02015855349600315/-0.06963863968849182/39.80691909790039/-8.620361328125/13.199999809265137|$$$2023-04-23T19:43:58.721+01:00/0.16579166054725647/0.28884053230285645/-0.20829391479492188/0.03420845419168472/0.016493361443281174/-0.07147123664617538/39.80691909790039/-8.620361328125/13.199999809265137|$$$2023-04-23T19:43:58.971+01:00/0.11906959116458893/0.08870196342468262/-0.056122779846191406/-0.014049900695681572/0.01771509274840355/-0.07269296050071716/39.80691909790039/-8.620361328125/13.199999809265137|$$$2023-04-23T19:43:59.233+01:00/0.2626000642776489/0.20917081832885742/0.48396968841552734/0.03787364438176155/0.01038470957428217/-0.07147123664617538/39.8068962097168/-8.620402336120605/20.0|$$$2023-04-23T19:43:59.483+01:00/0.30630767345428467/0.031017303466796875/0.8128623962402344/0.006719517987221479/-0.0018325960263609886/-0.08368854224681854/39.8068962097168/-8.620402336120605/20.0|$$$2023-04-23T19:43:59.733+01:00/0.07486271858215332/0.936025857925415/0.27307605743408203/0.018325956538319588/0.010995574295520782/-0.07513642311096191/39.8068962097168/-8.620402336120605/20.0|$$$2023-04-23T19:43:59.983+01:00/0.03914257884025574/-0.6473538875579834/0.2845449447631836/0.0036651920527219772/0.00427605677396059/-0.08552113175392151/39.8068962097168/-8.620402336120605/20.0|$$$2023-04-23T19:44:00.238+01:00/0.007146983873099089/-1.2485179901123047/0.3469696044921875/-0.01038470957428217/0.033597588539123535/-0.09407325088977814/39.80686950683594/-8.62047290802002/29.0|$$$2023-04-23T19:44:00.488+01:00/-0.08991838991641998/1.7293891906738281/0.20664310455322266/0.06414084881544113/-0.015882495790719986/-0.0910189226269722/39.80686950683594/-8.62047290802002/29.0"
"Aggressive","$$$2023-04-23T19:45:09.171+01:00/-0.09598525613546371/0.11966440081596375/-0.1446552276611328/-0.0036651920527219772/-0.0024434609804302454/-0.0018325960263609886/39.80692672729492/-8.620302200317383/0.0|$$$2023-04-23T19:45:09.421+01:00/0.2627033591270447/0.06409019231796265/0.32778358459472656/0.028099801391363144/-0.0024434609804302454/-0.00427605677396059/39.80692672729492/-8.620302200317383/0.0|$$$2023-04-23T19:45:09.673+01:00/-0.10272453725337982/0.35509729385375977/0.09651947021484375/0.029932396486401558/-0.012217304669320583/-0.010995574295520782/39.80692672729492/-8.620302200317383/0.0|$$$2023-04-23T19:45:09.923+01:00/-0.24442237615585327/0.9212875366210938/-0.20730018615722656/0.012828170321881771/-0.01160643994808197/-0.01771509274840355/39.80692672729492/-8.620302200317383/0.0|$$$2023-04-23T19:45:10.197+01:00/0.1416013091802597/-0.45350003242492676/0.5591678619384766/0.006719517987221479/0.0012217300245538354/-0.03176499158143997/39.80692672729492/-8.620302200317383/0.0|$$$2023-04-23T19:45:10.442+01:00/-0.28517216444015503/-0.781781017780304/0.28287601470947266/-0.0036651920527219772/0.05009094998240471/-0.028099801391363144/39.80693054199219/-8.620305061340332/5.610000133514404|$$$2023-04-23T19:45:10.693+01:00/0.34477534890174866/0.20111405849456787/0.43834877014160156/0.05009094998240471/0.015882495790719986/-0.022602014243602753/39.80693054199219/-8.620305061340332/5.610000133514404|$$$2023-04-23T19:45:10.958+01:00/0.2310485690832138/-0.622315526008606/0.23080158233642578/-0.006108651868999004/0.009162978269159794/-0.025656340643763542/39.80693054199219/-8.620305061340332/5.610000133514404|$$$2023-04-23T19:45:11.209+01:00/-0.3947293758392334/0.526146650314331/0.616973876953125/0.02687807008624077/0.015271631069481373/-0.03298672288656235/39.80693054199219/-8.620305061340332/5.610000133514404|$$$2023-04-23T19:45:11.459+01:00/0.2997530698776245/-0.25165629386901855/0.8997869491577148/0.015882495790719986/0.00427605677396059/-0.018936822190880775/39.80693054199219/-8.620323181152344/14.199999809265137|$$$2023-04-23T19:45:11.710+01:00/0.2471151053905487/0.1939077377319336/0.5997638702392578/0.02871066704392433/0.0018325960263609886/-0.027488935738801956/39.80693054199219/-8.620323181152344/14.199999809265137|$$$2023-04-23T19:45:11.960+01:00/0.344157874584198/-0.031554460525512695/0.6611251831054688/-6.108650122769177E-4/0.0024434609804302454/-0.027488935738801956/39.80693054199219/-8.620323181152344/14.199999809265137|$$$2023-04-23T19:45:12.210+01:00/0.07236497104167938/0.31626391410827637/0.554966926574707/0.02382374368607998/-0.007941247895359993/-0.06719517707824707/39.80693054199219/-8.620323181152344/14.199999809265137|$$$2023-04-23T19:45:12.461+01:00/0.08429178595542908/0.8399333953857422/0.8154897689819336/0.0/0.021380282938480377/-0.07330382615327835/39.80691146850586/-8.620373725891113/19.0|$$$2023-04-23T19:45:12.711+01:00/0.10587212443351746/-1.614610195159912/0.30240631103515625/0.005497787147760391/0.014049900695681572/-0.08429940044879913/39.80691146850586/-8.620373725891113/19.0|$$$2023-04-23T19:45:12.961+01:00/0.2339353710412979/-1.541581153869629/0.6450033187866211/0.03848451003432274/0.036041051149368286/-0.0806342139840126/39.80691146850586/-8.620373725891113/19.0|$$$2023-04-23T19:45:13.211+01:00/0.061447128653526306/1.314921259880066/-1.1148920059204102/0.08002334833145142/-0.01771509274840355/-0.08002334833145142/39.80691146850586/-8.620373725891113/19.0|$$$2023-04-23T19:45:13.462+01:00/0.4781280755996704/2.3899269104003906/-0.3706016540527344/-0.012217304669320583/-0.039706241339445114/-0.08491026610136032/39.80689239501953/-8.620438575744629/26.700000762939453|$$$2023-04-23T19:45:13.712+01:00/0.11209389567375183/-0.4629850387573242/1.083974838256836/0.006719517987221479/-0.02871066704392433/-0.05803219974040985/39.80689239501953/-8.620438575744629/26.700000762939453|$$$2023-04-23T19:45:13.962+01:00/-0.07052452862262726/1.0808465480804443/0.04430866241455078/0.009162978269159794/-0.0708603709936142/-0.06536258012056351/39.80689239501953/-8.620438575744629/26.700000762939453"
"Aggressive","$$$2023-04-23T19:49:11.823+01:00/-0.22977696359157562/0.014574967324733734/0.09592723846435547/-0.0024434609804302454/0.009162978269159794/-0.0024434609804302454/39.80718231201172/-8.620265007019043/0.0|$$$2023-04-23T19:49:12.075+01:00/-0.09735789895057678/1.0951054096221924/-0.27680397033691406/0.015271631069481373/-0.01038470957428217/-0.009162978269159794/39.80718231201172/-8.620265007019043/0.0|$$$2023-04-23T19:49:12.327+01:00/0.1434554159641266/1.2828538417816162/0.0237579345703125/0.03420845419168472/-0.0036651920527219772/-0.006719517987221479/39.80718231201172/-8.620265007019043/0.0|$$$2023-04-23T19:49:12.578+01:00/-0.08658932149410248/-0.5468673706054688/0.672175407409668/0.00855211354792118/-0.02015855349600315/-0.015271631069481373/39.80718231201172/-8.620265007019043/0.0|$$$2023-04-23T19:49:12.843+01:00/0.0686887800693512/-0.9629799127578735/0.1936187744140625/-0.007941247895359993/-0.016493361443281174/-0.031154127791523933/39.80718231201172/-8.620265007019043/0.0|$$$2023-04-23T19:49:13.096+01:00/0.013615533709526062/-0.17570579051971436/-0.01826763153076172/-0.00733038317412138/0.03787364438176155/-0.02871066704392433/39.80718231201172/-8.620265007019043/0.0|$$$2023-04-23T19:49:13.347+01:00/-0.19102533161640167/0.7783534526824951/0.17289066314697266/0.045204028487205505/0.004886921960860491/-0.02626720629632473/39.80714416503906/-8.620280265808105/9.0|$$$2023-04-23T19:49:13.616+01:00/0.10328567028045654/-0.8265646696090698/0.04380035400390625/-0.022602014243602753/0.006719517987221479/-0.02382374368607998/39.80714416503906/-8.620280265808105/9.0|$$$2023-04-23T19:49:13.871+01:00/-0.07679732888936996/0.810875654220581/0.14164447784423828/0.05192354694008827/0.04337143152952194/-0.02932153269648552/39.80714416503906/-8.620280265808105/9.0|$$$2023-04-23T19:49:14.121+01:00/0.056011151522397995/-0.11967587471008301/-0.22799968719482422/0.0018325960263609886/0.004886921960860491/-0.03787364438176155/39.80714416503906/-8.620280265808105/9.0|$$$2023-04-23T19:49:14.372+01:00/0.21699470281600952/0.045493125915527344/0.9976606369018555/0.02015855349600315/-0.0012217300245538354/-0.03848451003432274/39.80712127685547/-8.620315551757812/16.299999237060547|$$$2023-04-23T19:49:14.626+01:00/0.6404188275337219/0.13828396797180176/0.5689601898193359/0.025656340643763542/0.02932153269648552/-0.04153883829712868/39.80712127685547/-8.620315551757812/16.299999237060547|$$$2023-04-23T19:49:14.878+01:00/-0.4546138048171997/-0.13269591331481934/-0.1731414794921875/0.022602014243602753/-0.012217304669320583/-0.04581489413976669/39.80712127685547/-8.620315551757812/16.299999237060547|$$$2023-04-23T19:49:15.129+01:00/0.24817690253257751/-0.17953014373779297/0.3962125778198242/0.02015855349600315/0.027488935738801956/-0.05497787147760391/39.80712127685547/-8.620315551757812/16.299999237060547|$$$2023-04-23T19:49:15.380+01:00/-0.25586217641830444/0.10571002960205078/-0.01715564727783203/0.036041051149368286/0.015882495790719986/-0.06352998316287994/39.807090759277344/-8.620375633239746/23.200000762939453|$$$2023-04-23T19:49:15.630+01:00/0.578565776348114/0.05842483043670654/1.061711311340332/-0.054367005825042725/0.03481931984424591/-0.05742133408784866/39.807090759277344/-8.620375633239746/23.200000762939453|$$$2023-04-23T19:49:15.880+01:00/0.7557902932167053/3.5516014099121094/2.1577491760253906/0.09651670604944229/0.00427605677396059/-0.0861319974064827/39.807090759277344/-8.620375633239746/23.200000762939453|$$$2023-04-23T19:49:16.130+01:00/0.37956687808036804/1.9821504354476929/0.38718414306640625/0.04703662544488907/0.007941247895359993/-0.08735372871160507/39.807090759277344/-8.620375633239746/23.200000762939453|$$$2023-04-23T19:49:16.381+01:00/-0.16243988275527954/0.7924950122833252/1.4780845642089844/0.01038470957428217/0.04459316283464432/-0.07208210229873657/39.80705261230469/-8.620457649230957/29.399999618530273|$$$2023-04-23T19:49:16.632+01:00/-0.5736541748046875/0.06976580619812012/-0.47951412200927734/0.006108651868999004/-0.015882495790719986/-0.06719517707824707/39.80705261230469/-8.620457649230957/29.399999618530273|$$$2023-04-23T19:49:16.884+01:00/-0.31632551550865173/0.8300015926361084/-0.12244987487792969/-6.108650122769177E-4/-0.03237585723400116/-0.07635815441608429/39.80705261230469/-8.620457649230957/29.399999618530273|$$$2023-04-23T19:49:17.136+01:00/0.637211799621582/-0.16197991371154785/1.006363868713379/0.01771509274840355/0.00733038317412138/-0.06230825558304787/39.80705261230469/-8.620457649230957/29.399999618530273|$$$2023-04-23T19:49:17.386+01:00/0.16207796335220337/-0.5853826999664307/0.6779546737670898/0.030543262138962746/-0.027488935738801956/-0.0659734457731247/39.80701446533203/-8.620560646057129/34.900001525878906|$$$2023-04-23T19:49:17.637+01:00/-0.6314659118652344/0.5288596153259277/0.21510696411132812/0.02871066704392433/-0.013439035043120384/-0.03420845419168472/39.80701446533203/-8.620560646057129/34.900001525878906|$$$2023-04-23T19:49:17.888+01:00/0.08613172173500061/0.18682503700256348/1.002253532409668/0.039095375686883926/0.003054325934499502/-0.02932153269648552/39.80701446533203/-8.620560646057129/34.900001525878906"
"Aggressive","$$$2023-04-23T19:50:16.730+01:00/0.021176912/-0.009264395/0.03217411/6.11E-4/-0.004276057/-0.003665192/39.80699539/-8.620274544/0.0|$$$2023-04-23T19:50:16.981+01:00/0.342422217/0.441922307/0.184499741/0.036651913/-0.005497787/-0.01160644/39.80699539/-8.620274544/0.0|$$$2023-04-23T19:50:17.233+01:00/0.253177345/0.122181654/0.431758881/0.00122173/0.001832596/-0.004886922/39.80699539/-8.620274544/0.0|$$$2023-04-23T19:50:17.483+01:00/0.062431753/0.953547716/0.104305267/0.036041051/-0.01160644/-0.031154128/39.80699539/-8.620274544/0.0|$$$2023-04-23T19:50:17.744+01:00/0.24743177/0.130632877/0.082523346/0.016493361/-0.018936822/-0.057421334/39.80699539/-8.620274544/0.0|$$$2023-04-23T19:50:17.993+01:00/-0.0414823/-1.67232728/0.364449501/-0.042760566/0.004276057/-0.058643065/39.80699539/-8.620274544/0.0|$$$2023-04-23T19:50:18.249+01:00/0.106728658/0.905683637/0.668567657/0.072082102/0.001832596/-0.056199603/39.80699539/-8.620294571/12.0|$$$2023-04-23T19:50:18.511+01:00/-0.073187545/-0.31844604/-0.047076225/-0.019547688/0.008552114/-0.047036625/39.80699539/-8.620294571/12.0|$$$2023-04-23T19:50:18.761+01:00/0.106172845/0.222360015/-0.178570747/0.042760566/0.031764992/-0.043371432/39.80699539/-8.620294571/12.0|$$$2023-04-23T19:50:19.012+01:00/0.066537142/0.15316081/0.549679756/0.014660766/-0.020769419/-0.04642576/39.80699539/-8.620294571/12.0|$$$2023-04-23T19:50:19.262+01:00/0.361180842/-0.054309368/0.491913795/-0.030543262/0.017104227/-0.049480084/39.80698395/-8.620341301/18.20000076|$$$2023-04-23T19:50:19.513+01:00/0.188469589/0.089108944/0.793811798/0.013439035/-0.001832596/-0.069027774/39.80698395/-8.620341301/18.20000076|$$$2023-04-23T19:50:19.763+01:00/0.818044841/0.270621777/0.830152512/0.03848451/0.007330383/-0.089186326/39.80698395/-8.620341301/18.20000076|$$$2023-04-23T19:50:20.014+01:00/0.017961919/0.813704729/0.015134811/0.019547688/0.040927973/-0.086131997/39.80698395/-8.620341301/18.20000076|$$$2023-04-23T19:50:20.265+01:00/0.282971591/-0.058084249/0.953564644/0.01282817/0.008552114/-0.106290549/39.80695343/-8.62041378/27.10000038|$$$2023-04-23T19:50:20.516+01:00/0.143212825/-1.232295871/1.520225525/-0.006108652/0.029932396/-0.08124508/39.80695343/-8.62041378/27.10000038|$$$2023-04-23T19:50:20.768+01:00/-0.340572536/-0.834228158/-0.642436981/0.054977871/0.021380283/-0.103236228/39.80695343/-8.62041378/27.10000038|$$$2023-04-23T19:50:21.018+01:00/-0.011042863/1.743050337/1.988876343/0.051312681/-0.054977871/-0.098960169/39.80695343/-8.62041378/27.10000038|$$$2023-04-23T19:50:21.269+01:00/0.350487947/0.297278643/-0.33067131/0.047647487/-0.040927973/-0.06963864/39.80693054/-8.62051487/33.20000076|$$$2023-04-23T19:50:21.520+01:00/-0.063220069/0.964525223/0.151843071/0.019547688/0.034208454/-0.061086524/39.80693054/-8.62051487/33.20000076|$$$2023-04-23T19:50:21.772+01:00/-0.077680022/0.084685564/1.020075798/0.008552114/-0.048258353/-0.072692961/39.80693054/-8.62051487/33.20000076|$$$2023-04-23T19:50:22.024+01:00/0.094142139/-0.289676666/0.74215889/0.017104227/0.0/-0.067195177/39.80693054/-8.62051487/33.20000076|$$$2023-04-23T19:50:22.275+01:00/-0.361156106/0.043729305/0.807326317/0.01038471/-0.009162978/-0.050701816/39.80690765/-8.620631218/38.59999847|$$$2023-04-23T19:50:22.526+01:00/-0.717725277/0.223373652/0.907835007/0.035430185/-0.031764992/-0.031154128/39.80690765/-8.620631218/38.59999847|$$$2023-04-23T19:50:22.777+01:00/-0.413045317/0.397481203/0.65721035/0.025656341/0.01038471/-0.021991149/39.80690765/-8.620631218/38.59999847|$$$2023-04-23T19:50:23.028+01:00/-0.561482668/-0.093682051/0.598565102/0.02321288/-0.020769419/-0.01282817/39.80690765/-8.620631218/38.59999847|$$$2023-04-23T19:50:23.279+01:00/-0.228011698/-0.205183268/0.825426102/0.028099801/-0.025656341/0.004276057/39.8068924/-8.620773315/45.20000076"
"Aggressive","$$$2023-04-28 17:18:48.378/-0.1282646358013153/-0.02451363205909729/-0.047199249267578125/-6.108650122769177E-4/-0.009773843921720982/-0.0024434609804302454/39.741024017333984/-8.818739891052246/0.0|$$$2023-04-28 17:18:48.634/-0.09427158534526825/0.0016287569887936115/-0.2079944610595703/0.0/-0.005497787147760391/6.108650122769177E-4/39.741024017333984/-8.818739891052246/0.0|$$$2023-04-28 17:18:48.885/0.08905895054340363/0.15635553002357483/-0.16249465942382812/-0.0018325960263609886/0.0012217300245538354/0.0018325960263609886/39.741024017333984/-8.818739891052246/0.0|$$$2023-04-28 17:18:49.136/0.07341347634792328/0.13860803842544556/-0.15273666381835938/0.004886921960860491/-6.108650122769177E-4/-6.108650122769177E-4/39.741024017333984/-8.818739891052246/0.0|$$$2023-04-28 17:18:49.389/0.1190841943025589/0.7527624368667603/0.03729438781738281/0.0024434609804302454/0.005497787147760391/0.0/39.741024017333984/-8.818739891052246/0.0|$$$2023-04-28 17:18:49.639/0.19231072068214417/1.369750738143921/-0.2055959701538086/0.03176499158143997/-0.0018325960263609886/0.0012217300245538354/39.741024017333984/-8.818739891052246/0.0|$$$2023-04-28 17:18:49.890/0.1726996898651123/0.5304977893829346/0.9780244827270508/0.010995574295520782/0.00733038317412138/0.006719517987221479/39.741024017333984/-8.818739891052246/0.0|$$$2023-04-28 17:18:50.140/0.39314574003219604/1.281003713607788/0.1982402801513672/0.021991148591041565/6.108650122769177E-4/0.003054325934499502/39.741024017333984/-8.818739891052246/0.0|$$$2023-04-28 17:18:50.404/0.06737719476222992/-0.2663869857788086/1.1492033004760742/0.007941247895359993/-6.108650122769177E-4/0.018325956538319588/39.741024017333984/-8.818739891052246/0.0|$$$2023-04-28 17:18:50.669/-0.3211856484413147/-2.062924861907959/0.14249229431152344/-0.07696902006864548/-0.0036651920527219772/0.04459316283464432/39.740989685058594/-8.81870174407959/10.800000190734863|$$$2023-04-28 17:18:50.918/0.061716243624687195/1.0038599967956543/0.5760812759399414/0.01038470957428217/0.015271631069481373/0.018936822190880775/39.740989685058594/-8.81870174407959/10.800000190734863|$$$2023-04-28 17:18:51.168/-0.21466845273971558/0.19854950904846191/-0.04967212677001953/-0.021991148591041565/-0.013439035043120384/0.004886921960860491/39.740989685058594/-8.81870174407959/10.800000190734863|$$$2023-04-28 17:18:51.418/0.11666230857372284/0.4537618160247803/0.1498088836669922/0.00733038317412138/0.01710422709584236/-0.006719517987221479/39.740989685058594/-8.81870174407959/10.800000190734863"
