39.459465030,-8.198903084
39.459491730,-8.198940277
39.460224150,-8.199522972
39.460292820,-8.199531555
39.460292820,-8.199531555
39.460498810,-8.199555397
39.460559840,-8.199561119
39.460964200,-8.199639320
39.461711880,-8.200011253
39.461711880,-8.200011253
39.461753850,-8.200100899
39.461845400,-8.200637817
39.461845400,-8.200637817
39.461837770,-8.200746536
39.461837770,-8.200746536
39.461837770,-8.200746536
39.461837770,-8.200746536
39.461811070,-8.200871468
39.461669920,-8.202018738
39.461849210,-8.202105522
39.461849210,-8.202105522
39.461849210,-8.202105522
39.461944580,-8.202142715
39.461944580,-8.202142715
39.461944580,-8.202142715
39.462032320,-8.202186584
39.462032320,-8.202186584
39.462032320,-8.202186584
39.462032320,-8.202186584
39.462032320,-8.202186584
39.462032320,-8.202186584
39.462032320,-8.202186584
39.462116240,-8.202248573
39.462116240,-8.202248573
39.462116240,-8.202248573
39.462116240,-8.202248573
39.462116240,-8.202248573
39.462196350,-8.202324867
39.462196350,-8.202324867
39.462196350,-8.202324867
39.462196350,-8.202324867
39.462196350,-8.202324867
39.462257390,-8.202419281
39.462257390,-8.202419281
39.462257390,-8.202419281
39.462257390,-8.202419281
39.462257390,-8.202419281
39.462257390,-8.202419281
39.462295530,-8.202553749
39.462295530,-8.202553749
39.462295530,-8.202553749
39.462295530,-8.202553749
39.462295530,-8.202553749
39.462318420,-8.202688217
39.462318420,-8.202688217
39.462318420,-8.202688217
39.462318420,-8.202688217
39.462318420,-8.202688217
39.462318420,-8.202688217
39.462314610,-8.202828407
39.462314610,-8.202828407
39.462314610,-8.202828407
39.462314610,-8.202828407
39.462314610,-8.202828407
39.462287900,-8.202969551
39.462287900,-8.202969551
39.462287900,-8.202969551
39.462287900,-8.202969551
39.461963650,-8.203582764
39.461757660,-8.203941345
39.461757660,-8.204910278
39.462020870,-8.205137253
39.462020870,-8.205137253
39.462100980,-8.205206871
39.462574010,-8.205647469
39.462844850,-8.205779076
39.462909700,-8.206267357
39.462909700,-8.206267357
39.463043210,-8.207136154
39.463088990,-8.207487106
39.463088990,-8.207487106
39.463104250,-8.207588196
39.463165280,-8.208060265
39.463195800,-8.208306313
39.463195800,-8.208306313
39.463230130,-8.208566666
39.463241580,-8.208654404
39.463291170,-8.208985329
39.463352200,-8.209541321
39.463352200,-8.209541321
39.463462830,-8.210365295
39.463493350,-8.210537910
39.463493350,-8.210537910
39.463512420,-8.210618019
39.463729860,-8.211360931
39.463813780,-8.211606979
39.463813780,-8.211606979
39.464412690,-8.213334084
39.464553830,-8.213752747
39.464824680,-8.214305878
39.464824680,-8.214305878
39.464897160,-8.214331627
39.464897160,-8.214331627
39.464897160,-8.214331627
39.464897160,-8.214331627
39.464897160,-8.214331627
39.464897160,-8.214331627
39.464897160,-8.214331627
39.464977260,-8.214352608
39.464977260,-8.214352608
39.464977260,-8.214352608
39.464977260,-8.214352608
39.464977260,-8.214352608
39.464977260,-8.214352608
39.464977260,-8.214352608
39.464977260,-8.214352608
39.464977260,-8.214352608
39.465053560,-8.214403152
39.465053560,-8.214403152
39.465053560,-8.214403152
39.465053560,-8.214403152
39.465053560,-8.214403152
39.465053560,-8.214403152
39.465053560,-8.214403152
39.465053560,-8.214403152
39.465091710,-8.214494705
39.465091710,-8.214494705
39.465091710,-8.214494705
39.465091710,-8.214494705
39.465091710,-8.214494705
39.465091710,-8.214494705
39.465106960,-8.214599609
39.465106960,-8.214599609
39.465106960,-8.214599609
39.465106960,-8.214599609
39.465106960,-8.214599609
