39.459465030,-8.198903084
39.460224150,-8.199522972
39.460292820,-8.199531555
39.460361480,-8.199536324
39.460430150,-8.199545860
39.460498810,-8.199555397
39.460559840,-8.199561119
39.460559840,-8.199561119
39.460895540,-8.199625969
39.461791990,-8.200314522
39.461513520,-8.201343536
39.461433410,-8.201687813
39.461517330,-8.201903343
39.462036130,-8.203461647
39.461692810,-8.204051018
39.461692810,-8.204051018
39.461635590,-8.204156876
39.462574010,-8.205647469
39.462646480,-8.205692291
39.462913510,-8.206083298
39.462913510,-8.206083298
39.462913510,-8.206083298
39.462913510,-8.206083298
39.463043210,-8.207136154
39.463054660,-8.207218170
39.463088990,-8.207487106
39.463165280,-8.208060265
39.463230130,-8.208566666
39.463241580,-8.208654404
39.463256840,-8.208751678
39.463291170,-8.208985329
39.463382720,-8.209836960
39.463401790,-8.209984779
39.463462830,-8.210365295
39.463478090,-8.210457802
39.464412690,-8.213334084
39.464553830,-8.213752747
39.464675900,-8.214106560
39.464675900,-8.214106560
39.464675900,-8.214106560
39.464714050,-8.214197159
39.464714050,-8.214197159
39.465030670,-8.214771271
39.464965820,-8.214851379
39.464965820,-8.214851379
39.464965820,-8.214851379
39.464965820,-8.214851379
39.464965820,-8.214851379
39.464965820,-8.214851379
39.464965820,-8.214851379
39.464897160,-8.214940071
39.464897160,-8.214940071
39.464897160,-8.214940071
39.464897160,-8.214940071
39.464897160,-8.214940071
39.464897160,-8.214940071
39.464618680,-8.217741013
39.464618680,-8.217741013
39.464515690,-8.218764305
39.464515690,-8.219896317
39.464550020,-8.220126152
39.467605590,-8.225587845
39.468013760,-8.226317406
39.468124390,-8.226475716
39.468124390,-8.226475716
39.468124390,-8.226475716
39.468235020,-8.226613998
39.468235020,-8.226613998
39.468235020,-8.226613998
39.468349460,-8.226732254
39.468349460,-8.226732254
39.468349460,-8.226732254
39.468349460,-8.226732254
39.468349460,-8.226732254
39.468467710,-8.226840973
39.468467710,-8.226840973
39.468467710,-8.226840973
39.468467710,-8.226840973
39.468597410,-8.226918221
39.468597410,-8.226918221
39.468738560,-8.226960182
39.468738560,-8.226960182
39.468738560,-8.226960182
39.468738560,-8.226960182
39.468879700,-8.226980209
39.468879700,-8.226980209
39.469024660,-8.226972580
39.469024660,-8.226972580
39.469024660,-8.226972580
39.469169620,-8.226934433
39.469169620,-8.226934433
39.469169620,-8.226934433
39.469169620,-8.226934433
39.469306950,-8.226861954
39.469306950,-8.226861954
39.469432830,-8.226765633
39.469432830,-8.226765633
39.469654080,-8.226516724
39.471012120,-8.224907875
39.478755950,-8.222652435
39.478755950,-8.222652435
39.480991360,-8.225232124
39.480991360,-8.225232124
39.480659480,-8.226793289
39.480541230,-8.226835251
39.480541230,-8.226835251
39.480422970,-8.226887703
39.480422970,-8.226887703
39.480422970,-8.226887703
39.480304720,-8.226953506
39.480304720,-8.226953506
39.480304720,-8.226953506
39.480304720,-8.226953506
39.480182650,-8.227033615
39.480182650,-8.227033615
39.480182650,-8.227033615
39.480060580,-8.227130890
39.480060580,-8.227130890
39.480060580,-8.227130890
39.480060580,-8.227130890
39.480060580,-8.227130890
39.479942320,-8.227252007
39.479942320,-8.227252007
39.479942320,-8.227252007
39.479942320,-8.227252007
39.479831700,-8.227392197
39.479831700,-8.227392197
39.479831700,-8.227392197
39.479831700,-8.227392197
39.479831700,-8.227392197
39.479831700,-8.227392197
39.479728700,-8.227554321
39.479728700,-8.227554321
39.479728700,-8.227554321
39.479644780,-8.227733612
39.479644780,-8.227733612
39.479644780,-8.227733612
39.479644780,-8.227733612
39.479644780,-8.227733612
39.479644780,-8.227733612
39.479572300,-8.227921486
39.479572300,-8.227921486
39.479572300,-8.227921486
39.479324340,-8.229289055
39.480350490,-8.234385490
39.480712890,-8.235733032
39.481033330,-8.237119675
39.481086730,-8.237402916
39.481086730,-8.237402916
39.481086730,-8.237402916
39.481136320,-8.237689972
39.481136320,-8.237689972
39.481136320,-8.237689972
39.481224060,-8.238270760
39.481224060,-8.238270760
39.481224060,-8.238270760
39.481224060,-8.238270760
39.481266020,-8.238563538
39.481266020,-8.238563538
39.481266020,-8.238563538
